BODY_TYP,ST_CASE,BODY_TYPNAME,Model_ID,Make_ID,Model_Name,Case_Year,Make_Name,car_year
15,40347,,422.0,12.0,Expedition,2010.0,Ford,1994.0
2,40348,,398.0,30.0,Other (automobile),2010.0,Volkswagen,1994.0
99,40350,,999.0,99.0,"Unknown (as to automobile, motored cycle, light truck or truck)",2010.0,Unknown Make,1994.0
31,40351,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
99,40352,,999.0,99.0,"Unknown (as to automobile, motored cycle, light truck or truck)",2010.0,Unknown Make,1994.0
80,40353,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
31,40354,,481.0,12.0,F-Series,2010.0,Ford,1994.0
4,40355,,17.0,21.0,Ciera,2010.0,Oldsmobile,1994.0
80,40356,,709.0,72.0,Unknown cc,2010.0,Harley-Davidson,1994.0
4,40357,,2.0,21.0,Delta 88/LSS,2010.0,Oldsmobile,1994.0
14,40358,,401.0,12.0,Bronco,2010.0,Ford,1994.0
31,40359,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
2,40360,,2.0,24.0,SC,2010.0,Saturn,1994.0
14,40361,,401.0,12.0,Bronco,2010.0,Ford,1994.0
4,40362,,16.0,6.0,LeBaron,2010.0,Chrysler,2010.0
4,40363,,17.0,12.0,Taurus,2010.0,Ford,1994.0
2,40364,,399.0,30.0,Unknown (automobile),2010.0,Volkswagen,1994.0
20,40365,,442.0,49.0,Sienna,2010.0,Toyota,1994.0
31,40367,,481.0,12.0,F-Series,2010.0,Ford,1994.0
31,40368,,482.0,7.0,Ram,2010.0,Dodge,1994.0
4,40369,,2.0,20.0,Impala,2010.0,Chevrolet,1994.0
31,40370,,481.0,23.0,Sierra,2010.0,GMC,1994.0
4,40371,,17.0,14.0,Sable,2010.0,Mercury,1994.0
14,40374,,403.0,20.0,Blazer,2010.0,Chevrolet,1994.0
30,40375,,471.0,35.0,Pickup (1955-1997),2010.0,Nissan/Datsun,1994.0
2,40376,,2.0,18.0,LeSabre,2010.0,Buick / Opel,2010.0
4,40377,,32.0,37.0,Accord,2010.0,Honda,2010.0
14,40378,,401.0,20.0,Blazer,2010.0,Chevrolet,1994.0
4,40379,,20.0,9.0,"Neon (2002 and on, see Dodge)",2010.0,Plymouth,1994.0
4,40381,,39.0,35.0,Maxima,2010.0,Nissan/Datsun,1994.0
4,40383,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
14,40384,,401.0,12.0,Bronco,2010.0,Ford,1994.0
31,40385,,481.0,12.0,F-Series,2010.0,Ford,1994.0
66,40388,,881.0,82.0,Medium/Heavy - CBE,2010.0,Freightliner,1994.0
4,40389,,20.0,7.0,Neon,2010.0,Dodge,1994.0
14,40390,,401.0,20.0,Blazer,2010.0,Chevrolet,1994.0
14,40391,,404.0,2.0,Cherokee,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
4,40392,,35.0,58.0,I30,2010.0,Infiniti,1994.0
80,40393,,706.0,73.0,750cc or greater,2010.0,Kawasaki,1994.0
20,40395,,442.0,7.0,Caravan/Grand Caravan,2010.0,Dodge,1994.0
4,40397,,40.0,49.0,Camry,2010.0,Toyota,1994.0
80,40399,,705.0,73.0,450-749cc,2010.0,Kawasaki,1994.0
14,40400,,401.0,12.0,Bronco,2010.0,Ford,1994.0
80,40401,,705.0,53.0,450-749cc,2010.0,Suzuki,1994.0
30,40402,,471.0,41.0,B-Series,2010.0,Mazda,1994.0
3,40403,,34.0,35.0,"Z-car, ZX",2010.0,Nissan/Datsun,1994.0
20,40404,,441.0,37.0,Odyssey,2010.0,Honda,2010.0
20,40406,,441.0,41.0,MPV,2010.0,Mazda,1994.0
31,40407,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
4,40408,,13.0,12.0,Escort/EXP/ZX2,2010.0,Ford,1994.0
4,40409,,17.0,14.0,Sable,2010.0,Mercury,1994.0
30,40411,,471.0,52.0,Pickup,2010.0,Mitsubishi,1994.0
80,40412,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
15,40413,,421.0,20.0,Blazer,2010.0,Chevrolet,1994.0
14,40414,,403.0,49.0,Highlander,2010.0,Toyota,1994.0
14,40415,,402.0,20.0,Tracker,2010.0,Chevrolet,1994.0
20,40416,,442.0,9.0,"Voyager (minivan) (2001 and on, see Chrysler)",2010.0,Plymouth,1994.0
1,40417,,16.0,20.0,Cavalier,2010.0,Chevrolet,1994.0
80,40418,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
1,40419,,37.0,52.0,Eclipse,2010.0,Mitsubishi,1994.0
80,40420,,706.0,37.0,750 cc or greater,2010.0,Honda,2010.0
15,40421,,422.0,12.0,Expedition,2010.0,Ford,1994.0
80,40422,,701.0,76.0,0-50cc,2010.0,Yamaha,1994.0
14,40423,,401.0,52.0,Montero,2010.0,Mitsubishi,1994.0
4,40424,,17.0,12.0,Taurus,2010.0,Ford,1994.0
4,40426,,41.0,7.0,Intrepid,2010.0,Dodge,1994.0
20,40427,,441.0,20.0,Astro,2010.0,Chevrolet,1994.0
14,40428,,401.0,35.0,Pathfinder,2010.0,Nissan/Datsun,1994.0
6,40429,,38.0,48.0,Impreza,2010.0,Subaru,1994.0
3,40430,,31.0,54.0,Integra,2010.0,Acura,1994.0
4,40432,,39.0,35.0,Maxima,2010.0,Nissan/Datsun,1994.0
66,40433,,884.0,82.0,Medium/Heavy – Unknown engine location,2010.0,Freightliner,1994.0
66,40434,,881.0,82.0,Medium/Heavy - CBE,2010.0,Freightliner,1994.0
4,40435,,2.0,18.0,LeSabre,2010.0,Buick / Opel,2010.0
80,40437,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
3,40438,,36.0,55.0,Accent,2010.0,Hyundai,1994.0
39,40439,,499.0,12.0,Unknown (light truck),2010.0,Ford,1994.0
31,40440,,481.0,12.0,F-Series,2010.0,Ford,1994.0
20,40441,,442.0,9.0,"Voyager (minivan) (2001 and on, see Chrysler)",2010.0,Plymouth,1994.0
31,40442,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
14,40443,,404.0,2.0,Cherokee,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
4,40445,,41.0,7.0,Intrepid,2010.0,Dodge,1994.0
20,40447,,441.0,20.0,Astro,2010.0,Chevrolet,1994.0
99,40449,,999.0,99.0,"Unknown (as to automobile, motored cycle, light truck or truck)",2010.0,Unknown Make,1994.0
4,40450,,35.0,55.0,Elantra,2010.0,Hyundai,1994.0
1,40451,,3.0,14.0,Capri- domestic (1967 see 008),2010.0,Mercury,1994.0
1,40452,,43.0,6.0,Sebring,2010.0,Chrysler,2010.0
99,40453,,999.0,99.0,"Unknown (as to automobile, motored cycle, light truck or truck)",2010.0,Unknown Make,1994.0
4,40454,,6.0,14.0,Grand Marquis,2010.0,Mercury,1994.0
99,40455,,999.0,99.0,"Unknown (as to automobile, motored cycle, light truck or truck)",2010.0,Unknown Make,1994.0
31,40456,,481.0,12.0,F-Series,2010.0,Ford,1994.0
20,40457,,441.0,12.0,Aerostar,2010.0,Ford,1994.0
3,40460,,17.0,7.0,Shadow,2010.0,Dodge,1994.0
14,40461,,401.0,12.0,Bronco,2010.0,Ford,1994.0
2,40462,,16.0,20.0,Cavalier,2010.0,Chevrolet,1994.0
3,40463,,13.0,12.0,Escort/EXP/ZX2,2010.0,Ford,1994.0
14,40464,,403.0,2.0,Wrangler,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
14,40465,,401.0,12.0,Bronco,2010.0,Ford,1994.0
80,40466,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
30,40467,,471.0,35.0,Pickup (1955-1997),2010.0,Nissan/Datsun,1994.0
4,40468,,40.0,49.0,Camry,2010.0,Toyota,1994.0
31,40469,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
80,40470,,705.0,53.0,450-749cc,2010.0,Suzuki,1994.0
31,40471,,481.0,23.0,Sierra,2010.0,GMC,1994.0
2,40472,,16.0,22.0,Sunfire,2010.0,Pontiac,1994.0
63,40473,,884.0,12.0,Medium/Heavy – Unknown engine location,2010.0,Ford,1994.0
99,40475,,999.0,99.0,"Unknown (as to automobile, motored cycle, light truck or truck)",2010.0,Unknown Make,1994.0
30,40476,,471.0,20.0,S-10/T-10 Pickup,2010.0,Chevrolet,1994.0
4,40479,,7.0,24.0,Ion,2010.0,Saturn,1994.0
20,40480,,441.0,41.0,MPV,2010.0,Mazda,1994.0
80,40481,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
2,40482,,3.0,21.0,Ninety-Eight/Regency,2010.0,Oldsmobile,1994.0
4,40482,,39.0,35.0,Maxima,2010.0,Nissan/Datsun,1994.0
20,40484,,442.0,9.0,"Voyager (minivan) (2001 and on, see Chrysler)",2010.0,Plymouth,1994.0
31,40485,,481.0,12.0,F-Series,2010.0,Ford,1994.0
4,40486,,31.0,37.0,Civic,2010.0,Honda,2010.0
2,40487,,22.0,20.0,Cobalt,2010.0,Chevrolet,1994.0
14,40488,,401.0,35.0,Pathfinder,2010.0,Nissan/Datsun,1994.0
80,40489,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
31,40490,,481.0,12.0,F-Series,2010.0,Ford,1994.0
2,40491,,43.0,35.0,Sentra,2010.0,Nissan/Datsun,1994.0
4,40492,,16.0,22.0,Sunfire,2010.0,Pontiac,1994.0
1,40493,,43.0,6.0,Sebring,2010.0,Chrysler,2010.0
80,40494,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
14,40495,,401.0,12.0,Bronco,2010.0,Ford,1994.0
16,40497,,431.0,20.0,Suburban,2010.0,Chevrolet,1994.0
4,40498,,20.0,20.0,Lumina,2010.0,Chevrolet,1994.0
14,40499,,402.0,12.0,Escape,2010.0,Ford,1994.0
31,40500,,481.0,23.0,Sierra,2010.0,GMC,1994.0
99,40501,,999.0,99.0,"Unknown (as to automobile, motored cycle, light truck or truck)",2010.0,Unknown Make,1994.0
20,40503,,441.0,20.0,Astro,2010.0,Chevrolet,1994.0
30,40504,,471.0,12.0,Ranger,2010.0,Ford,1994.0
4,40506,,3.0,18.0,Park Avenue,2010.0,Buick / Opel,2010.0
65,40507,,850.0,12.0,Motorhome,2010.0,Ford,1994.0
80,40508,,706.0,37.0,750 cc or greater,2010.0,Honda,2010.0
15,40509,,421.0,20.0,Blazer,2010.0,Chevrolet,1994.0
4,40511,,20.0,22.0,Grand Prix,2010.0,Pontiac,1994.0
80,40512,,706.0,98.0,750cc or greater,2010.0,Other Make,2010.0
80,40513,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
80,40516,,705.0,37.0,450-749 cc,2010.0,Honda,2010.0
80,40517,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
80,40518,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
20,40519,,442.0,7.0,Caravan/Grand Caravan,2010.0,Dodge,1994.0
4,40520,,31.0,37.0,Civic,2010.0,Honda,2010.0
80,40521,,706.0,37.0,750 cc or greater,2010.0,Honda,2010.0
30,40522,,471.0,12.0,Ranger,2010.0,Ford,1994.0
80,40523,,705.0,76.0,450-749cc,2010.0,Yamaha,1994.0
15,40524,,421.0,20.0,Blazer,2010.0,Chevrolet,1994.0
15,40525,,421.0,20.0,Blazer,2010.0,Chevrolet,1994.0
80,40526,,705.0,37.0,450-749 cc,2010.0,Honda,2010.0
16,40527,,431.0,20.0,Suburban,2010.0,Chevrolet,1994.0
2,40528,,34.0,35.0,"Z-car, ZX",2010.0,Nissan/Datsun,1994.0
2,40529,,19.0,20.0,Beretta/Corsica,2010.0,Chevrolet,1994.0
14,40530,,405.0,2.0,Liberty,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
4,40531,,20.0,7.0,Neon,2010.0,Dodge,1994.0
14,40532,,403.0,38.0,Amigo,2010.0,Isuzu,1994.0
4,40533,,16.0,12.0,Crown Victoria,2010.0,Ford,1994.0
66,40535,,884.0,82.0,Medium/Heavy – Unknown engine location,2010.0,Freightliner,1994.0
66,40536,,884.0,87.0,Medium/Heavy – Unknown engine location,2010.0,Peterbilt,1994.0
2,40537,,1.0,22.0,Lemans/ Tempest (thru 1970),2010.0,Pontiac,1994.0
30,40539,,471.0,20.0,S-10/T-10 Pickup,2010.0,Chevrolet,1994.0
1,40540,,3.0,12.0,Mustang,2010.0,Ford,1994.0
80,40541,,709.0,99.0,Unknown cc,2010.0,Unknown Make,1994.0
30,40542,,471.0,12.0,Ranger,2010.0,Ford,1994.0
31,40543,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
80,40545,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
14,40547,,401.0,55.0,Santa Fe,2010.0,Hyundai,1994.0
6,40548,,34.0,48.0,Legacy,2010.0,Subaru,1994.0
4,40549,,32.0,37.0,Accord,2010.0,Honda,2010.0
14,40550,,401.0,20.0,Blazer,2010.0,Chevrolet,1994.0
31,40552,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
20,40553,,442.0,7.0,Caravan/Grand Caravan,2010.0,Dodge,1994.0
30,40555,,471.0,35.0,Pickup (1955-1997),2010.0,Nissan/Datsun,1994.0
14,40557,,401.0,52.0,Montero,2010.0,Mitsubishi,1994.0
4,40560,,1.0,13.0,Continental,2010.0,Lincoln,1994.0
31,40561,,482.0,7.0,Ram,2010.0,Dodge,1994.0
99,40562,,999.0,99.0,"Unknown (as to automobile, motored cycle, light truck or truck)",2010.0,Unknown Make,1994.0
31,40563,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
99,40564,,999.0,99.0,"Unknown (as to automobile, motored cycle, light truck or truck)",2010.0,Unknown Make,1994.0
99,40566,,999.0,99.0,"Unknown (as to automobile, motored cycle, light truck or truck)",2010.0,Unknown Make,1994.0
4,40567,,1.0,13.0,Continental,2010.0,Lincoln,1994.0
39,40568,,499.0,20.0,Unknown (light truck),2010.0,Chevrolet,1994.0
99,40569,,999.0,99.0,"Unknown (as to automobile, motored cycle, light truck or truck)",2010.0,Unknown Make,1994.0
4,40570,,3.0,18.0,Park Avenue,2010.0,Buick / Opel,2010.0
15,40572,,421.0,49.0,Land Cruiser,2010.0,Toyota,1994.0
21,40573,,461.0,7.0,Ram,2010.0,Dodge,1994.0
14,40575,,402.0,49.0,RAV4,2010.0,Toyota,1994.0
2,40576,,16.0,20.0,Cavalier,2010.0,Chevrolet,1994.0
4,40577,,1.0,24.0,SL,2010.0,Saturn,1994.0
14,40578,,404.0,2.0,Cherokee,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
31,40579,,473.0,35.0,Titan,2010.0,Nissan/Datsun,1994.0
80,40580,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
14,40582,,401.0,20.0,Blazer,2010.0,Chevrolet,1994.0
21,40583,,461.0,20.0,G-series van,2010.0,Chevrolet,1994.0
14,40584,,404.0,2.0,Cherokee,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
30,40585,,471.0,20.0,S-10/T-10 Pickup,2010.0,Chevrolet,1994.0
39,40586,,499.0,20.0,Unknown (light truck),2010.0,Chevrolet,1994.0
30,40588,,472.0,7.0,Dakota,2010.0,Dodge,1994.0
2,40589,,16.0,20.0,Cavalier,2010.0,Chevrolet,1994.0
4,40590,,20.0,20.0,Lumina,2010.0,Chevrolet,1994.0
4,40591,,36.0,14.0,Tracer,2010.0,Mercury,1994.0
4,40592,,20.0,7.0,Neon,2010.0,Dodge,1994.0
30,40593,,471.0,12.0,Ranger,2010.0,Ford,1994.0
4,40594,,43.0,7.0,Stratus,2010.0,Dodge,1994.0
14,40596,,401.0,23.0,Envoy,2010.0,GMC,1994.0
31,40598,,481.0,12.0,F-Series,2010.0,Ford,1994.0
15,40600,,421.0,20.0,Blazer,2010.0,Chevrolet,1994.0
15,40602,,421.0,20.0,Blazer,2010.0,Chevrolet,1994.0
80,40603,,705.0,76.0,450-749cc,2010.0,Yamaha,1994.0
31,40604,,481.0,23.0,Sierra,2010.0,GMC,1994.0
4,40607,,2.0,18.0,LeSabre,2010.0,Buick / Opel,2010.0
4,40608,,20.0,20.0,Lumina,2010.0,Chevrolet,1994.0
20,40608,,441.0,20.0,Astro,2010.0,Chevrolet,1994.0
4,40609,,20.0,7.0,Neon,2010.0,Dodge,1994.0
3,40610,,37.0,12.0,Focus,2010.0,Ford,1994.0
16,40611,,431.0,23.0,Yukon,2010.0,GMC,1994.0
99,40612,,999.0,99.0,"Unknown (as to automobile, motored cycle, light truck or truck)",2010.0,Unknown Make,1994.0
4,40614,,49.0,41.0,RX-8,2010.0,Mazda,1994.0
80,40615,,706.0,76.0,750cc or greater,2010.0,Yamaha,1994.0
4,40616,,31.0,63.0,Sephia,2010.0,KIA,2001.0
4,40617,,43.0,35.0,Sentra,2010.0,Nissan/Datsun,1994.0
20,40618,,441.0,12.0,Aerostar,2010.0,Ford,1994.0
4,40619,,35.0,41.0,2,2010.0,Mazda,1994.0
99,40620,,999.0,99.0,"Unknown (as to automobile, motored cycle, light truck or truck)",2010.0,Unknown Make,1994.0
99,40621,,999.0,99.0,"Unknown (as to automobile, motored cycle, light truck or truck)",2010.0,Unknown Make,1994.0
99,40622,,999.0,99.0,"Unknown (as to automobile, motored cycle, light truck or truck)",2010.0,Unknown Make,1994.0
4,40624,,37.0,12.0,Focus,2010.0,Ford,1994.0
30,40627,,471.0,12.0,Ranger,2010.0,Ford,1994.0
14,40628,,402.0,49.0,RAV4,2010.0,Toyota,1994.0
31,40629,,482.0,7.0,Ram,2010.0,Dodge,1994.0
80,40630,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
4,40631,,5.0,24.0,LS,2010.0,Saturn,1994.0
66,40632,,884.0,82.0,Medium/Heavy – Unknown engine location,2010.0,Freightliner,1994.0
21,40632,,461.0,23.0,Savana,2010.0,GMC,1994.0
14,40633,,401.0,12.0,Bronco,2010.0,Ford,1994.0
20,40634,,441.0,20.0,Astro,2010.0,Chevrolet,1994.0
4,40635,,2.0,20.0,Impala,2010.0,Chevrolet,1994.0
14,40636,,402.0,34.0,X3,2010.0,BMW,1994.0
80,40638,,706.0,76.0,750cc or greater,2010.0,Yamaha,1994.0
2,40639,,37.0,52.0,Eclipse,2010.0,Mitsubishi,1994.0
31,40640,,481.0,23.0,Sierra,2010.0,GMC,1994.0
80,40641,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
21,40642,,461.0,12.0,E-Series,2010.0,Ford,1994.0
80,40643,,705.0,53.0,450-749cc,2010.0,Suzuki,1994.0
30,40647,,471.0,12.0,Ranger,2010.0,Ford,1994.0
21,40648,,461.0,20.0,G-series van,2010.0,Chevrolet,1994.0
20,40649,,441.0,20.0,Astro,2010.0,Chevrolet,1994.0
22,40650,,461.0,12.0,E-Series,2010.0,Ford,1994.0
30,40651,,471.0,12.0,Ranger,2010.0,Ford,1994.0
80,40652,,705.0,53.0,450-749cc,2010.0,Suzuki,1994.0
4,40653,,43.0,35.0,Sentra,2010.0,Nissan/Datsun,1994.0
80,40654,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
4,40656,,32.0,32.0,100,2010.0,Audi,1994.0
4,40658,,18.0,22.0,Grand AM,2010.0,Pontiac,1994.0
97,40660,,998.0,98.0,Other (vehicle),2010.0,Other Make,2010.0
4,40661,,3.0,19.0,Deville,2010.0,Cadillac,1994.0
90,40662,,739.0,53.0,Unknown cc (ATV),2010.0,Suzuki,1994.0
4,40663,,33.0,58.0,G,2010.0,Infiniti,1994.0
14,40663,,402.0,20.0,Tracker,2010.0,Chevrolet,1994.0
80,40664,,709.0,71.0,Unknown cc,2010.0,Ducati,1994.0
4,40665,,20.0,22.0,Grand Prix,2010.0,Pontiac,1994.0
2,40666,,43.0,35.0,Sentra,2010.0,Nissan/Datsun,1994.0
31,40667,,481.0,12.0,F-Series,2010.0,Ford,1994.0
31,40667,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
80,40668,,705.0,53.0,450-749cc,2010.0,Suzuki,1994.0
31,40670,,481.0,23.0,Sierra,2010.0,GMC,1994.0
2,40672,,16.0,22.0,Sunfire,2010.0,Pontiac,1994.0
4,40673,,39.0,35.0,Maxima,2010.0,Nissan/Datsun,1994.0
15,40674,,422.0,7.0,Durango,2010.0,Dodge,1994.0
31,40675,,481.0,12.0,F-Series,2010.0,Ford,1994.0
14,40677,,401.0,12.0,Bronco,2010.0,Ford,1994.0
31,40678,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
4,40679,,47.0,35.0,Altima,2010.0,Nissan/Datsun,1994.0
31,40680,,482.0,7.0,Ram,2010.0,Dodge,1994.0
14,40681,,404.0,2.0,Cherokee,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
39,40681,,499.0,12.0,Unknown (light truck),2010.0,Ford,1994.0
4,40682,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
80,40683,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
14,40685,,402.0,18.0,Rainier,2010.0,Buick / Opel,2010.0
31,40686,,481.0,12.0,F-Series,2010.0,Ford,1994.0
30,40687,,471.0,20.0,S-10/T-10 Pickup,2010.0,Chevrolet,1994.0
14,40687,,402.0,38.0,Rodeo,2010.0,Isuzu,1994.0
4,40689,,17.0,12.0,Taurus,2010.0,Ford,1994.0
80,40690,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
80,40691,,706.0,76.0,750cc or greater,2010.0,Yamaha,1994.0
31,40694,,482.0,7.0,Ram,2010.0,Dodge,1994.0
31,40696,,481.0,12.0,F-Series,2010.0,Ford,1994.0
6,40697,,52.0,6.0,PT Cruiser,2010.0,Chrysler,2010.0
4,40699,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
4,40700,,35.0,55.0,Elantra,2010.0,Hyundai,1994.0
14,40702,,401.0,23.0,Envoy,2010.0,GMC,1994.0
14,40703,,401.0,12.0,Bronco,2010.0,Ford,1994.0
40,40705,,481.0,12.0,F-Series,2010.0,Ford,1994.0
4,40706,,40.0,49.0,Camry,2010.0,Toyota,1994.0
66,40707,,884.0,51.0,Medium/Heavy – Unknown engine location,2010.0,Volvo,1994.0
4,40709,,37.0,41.0,2,2010.0,Mazda,1994.0
4,40710,,40.0,49.0,Camry,2010.0,Toyota,1994.0
19,40711,,499.0,2.0,Unknown (light truck),2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
4,40712,,32.0,37.0,Accord,2010.0,Honda,2010.0
4,40713,,40.0,49.0,Camry,2010.0,Toyota,1994.0
3,40714,,31.0,37.0,Civic,2010.0,Honda,2010.0
4,40715,,1.0,24.0,SL,2010.0,Saturn,1994.0
4,40716,,36.0,54.0,RL/RLX,2010.0,Acura,1994.0
2,40717,,31.0,37.0,Civic,2010.0,Honda,2010.0
31,40718,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
66,40719,,881.0,82.0,Medium/Heavy - CBE,2010.0,Freightliner,1994.0
2,40720,,38.0,49.0,Tercel,2010.0,Toyota,1994.0
3,40721,,37.0,52.0,Eclipse,2010.0,Mitsubishi,1994.0
4,40722,,46.0,52.0,Lancer,2010.0,Mitsubishi,1994.0
80,40723,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
80,40724,,709.0,53.0,Unknown cc,2010.0,Suzuki,1994.0
80,40726,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
14,40727,,403.0,20.0,Blazer,2010.0,Chevrolet,1994.0
80,40728,,706.0,37.0,750 cc or greater,2010.0,Honda,2010.0
80,40729,,706.0,76.0,750cc or greater,2010.0,Yamaha,1994.0
14,40730,,401.0,14.0,Mountaineer,2010.0,Mercury,1994.0
90,40731,,734.0,53.0,350cc or greater (ATV),2010.0,Suzuki,1994.0
14,40734,,401.0,12.0,Bronco,2010.0,Ford,1994.0
39,40736,,499.0,20.0,Unknown (light truck),2010.0,Chevrolet,1994.0
20,40737,,441.0,20.0,Astro,2010.0,Chevrolet,1994.0
30,40738,,472.0,7.0,Dakota,2010.0,Dodge,1994.0
80,40739,,709.0,98.0,Unknown cc,2010.0,Other Make,2010.0
14,40741,,401.0,12.0,Bronco,2010.0,Ford,1994.0
80,40744,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
4,40745,,37.0,20.0,Malibu,2010.0,Chevrolet,1994.0
14,40746,,401.0,12.0,Bronco,2010.0,Ford,1994.0
31,40747,,481.0,12.0,F-Series,2010.0,Ford,1994.0
80,40748,,706.0,76.0,750cc or greater,2010.0,Yamaha,1994.0
4,40749,,2.0,18.0,LeSabre,2010.0,Buick / Opel,2010.0
30,40749,,472.0,35.0,Frontier,2010.0,Nissan/Datsun,1994.0
4,40750,,43.0,35.0,Sentra,2010.0,Nissan/Datsun,1994.0
4,40752,,1.0,24.0,SL,2010.0,Saturn,1994.0
31,40754,,482.0,7.0,Ram,2010.0,Dodge,1994.0
31,40754,,482.0,7.0,Ram,2010.0,Dodge,1994.0
80,40755,,705.0,37.0,450-749 cc,2010.0,Honda,2010.0
30,40756,,471.0,49.0,Pickup,2010.0,Toyota,1994.0
4,40757,,16.0,22.0,Sunfire,2010.0,Pontiac,1994.0
4,40758,,32.0,37.0,Accord,2010.0,Honda,2010.0
80,40759,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
20,40760,,441.0,6.0,Town and Country,2010.0,Chrysler,2010.0
80,40761,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
88,40764,,701.0,37.0,0- 50 cc,2010.0,Honda,2010.0
4,40765,,37.0,20.0,Malibu,2010.0,Chevrolet,1994.0
30,40767,,471.0,12.0,Ranger,2010.0,Ford,1994.0
2,40769,,31.0,37.0,Civic,2010.0,Honda,2010.0
14,40770,,401.0,12.0,Bronco,2010.0,Ford,1994.0
80,40771,,706.0,73.0,750cc or greater,2010.0,Kawasaki,1994.0
3,40772,,32.0,35.0,200SX/240SX,2010.0,Nissan/Datsun,1994.0
31,40774,,482.0,7.0,Ram,2010.0,Dodge,1994.0
14,40775,,401.0,59.0,RX,2010.0,Lexus,1994.0
4,40777,,17.0,12.0,Taurus,2010.0,Ford,1994.0
6,40778,,33.0,53.0,Aerio,2010.0,Suzuki,1994.0
80,40780,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
80,40782,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
14,40784,,401.0,12.0,Bronco,2010.0,Ford,1994.0
3,40786,,31.0,54.0,Integra,2010.0,Acura,1994.0
31,40787,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
80,40788,,703.0,53.0,125-349cc,2010.0,Suzuki,1994.0
31,40790,,481.0,12.0,F-Series,2010.0,Ford,1994.0
3,40791,,50.0,49.0,tC (2005-2011 only.  See for 2012 on.),2010.0,Toyota,1994.0
80,40792,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
6,40794,,13.0,12.0,Escort/EXP/ZX2,2010.0,Ford,1994.0
80,40796,,705.0,53.0,450-749cc,2010.0,Suzuki,1994.0
80,40798,,706.0,50.0,750cc or greater,2010.0,Triumph,1994.0
80,40799,,705.0,50.0,450-749cc,2010.0,Triumph,1994.0
2,40800,,38.0,54.0,RSX,2010.0,Acura,1994.0
4,40801,,35.0,41.0,2,2010.0,Mazda,1994.0
6,40802,,42.0,51.0,850,2010.0,Volvo,1994.0
80,40803,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
31,40804,,481.0,12.0,F-Series,2010.0,Ford,1994.0
80,40805,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
